date,day_of_week,is_weekend,cone_size,flavor,temperature,daily_sales
2021-11-07,Sunday,1,Large,Chocolate,20.1,5
2021-11-07,Sunday,1,Large,Strawberry,20.1,4
2021-11-08,Monday,0,Small,Chocolate,21.3,7
2021-11-08,Monday,0,Small,Strawberry,21.3,4
2021-11-08,Monday,0,Medium,Chocolate,21.3,4
2021-11-08,Monday,0,Medium,Strawberry,21.3,7
2021-11-08,Monday,0,Large,Chocolate,21.3,1
2021-11-08,Monday,0,Large,Strawberry,21.3,4
2021-11-09,Tuesday,0,Small,Chocolate,20.6,9
2021-11-09,Tuesday,0,Small,Strawberry,20.6,7
2021-11-09,Tuesday,0,Medium,Chocolate,20.6,7
2021-11-09,Tuesday,0,Medium,Strawberry,20.6,7
2021-11-09,Tuesday,0,Large,Chocolate,20.6,3
2021-11-09,Tuesday,0,Large,Strawberry,20.6,2
2021-11-10,Wednesday,0,Small,Chocolate,19.0,10
2021-11-10,Wednesday,0,Small,Strawberry,19.0,0
2021-11-10,Wednesday,0,Medium,Chocolate,19.0,1
2021-11-10,Wednesday,0,Medium,Strawberry,19.0,0
2021-11-10,Wednesday,0,Large,Chocolate,19.0,3
2021-11-10,Wednesday,0,Large,Strawberry,19.0,3
2021-11-11,Thursday,0,Small,Chocolate,22.2,14
2021-11-11,Thursday,0,Small,Strawberry,22.2,12
2021-11-11,Thursday,0,Medium,Chocolate,22.2,11
2021-11-11,Thursday,0,Medium,Strawberry,22.2,5
2021-11-11,Thursday,0,Large,Chocolate,22.2,7
2021-11-11,Thursday,0,Large,Strawberry,22.2,4
2021-11-12,Friday,0,Small,Chocolate,21.4,19
2021-11-12,Friday,0,Small,Strawberry,21.4,14
2021-11-12,Friday,0,Medium,Chocolate,21.4,17
2021-11-12,Friday,0,Medium,Strawberry,21.4,0
2021-11-12,Friday,0,Large,Chocolate,21.4,10
2021-11-12,Friday,0,Large,Strawberry,21.4,9
2021-11-13,Saturday,1,Small,Chocolate,25.1,0
2021-11-13,Saturday,1,Small,Strawberry,25.1,22
2021-11-13,Saturday,1,Medium,Chocolate,25.1,24
2021-11-13,Saturday,1,Medium,Strawberry,25.1,17
2021-11-13,Saturday,1,Large,Chocolate,25.1,14
2021-11-13,Saturday,1,Large,Strawberry,25.1,11
2021-11-14,Sunday,1,Small,Chocolate,22.9,29
2021-11-14,Sunday,1,Small,Strawberry,22.9,26
2021-11-14,Sunday,1,Medium,Chocolate,22.9,24
2021-11-14,Sunday,1,Medium,Strawberry,22.9,18
2021-11-14,Sunday,1,Large,Chocolate,22.9,16
2021-11-14,Sunday,1,Large,Strawberry,22.9,12
2021-11-15,Monday,0,Small,Chocolate,25.7,26
2021-11-15,Monday,0,Small,Strawberry,25.7,22
2021-11-15,Monday,0,Medium,Chocolate,25.7,25
2021-11-15,Monday,0,Medium,Strawberry,25.7,23
2021-11-15,Monday,0,Large,Chocolate,25.7,11
2021-11-15,Monday,0,Large,Strawberry,25.7,8
2021-11-16,Tuesday,0,Small,Chocolate,24.6,23
2021-11-16,Tuesday,0,Small,Strawberry,24.6,21
2021-11-16,Tuesday,0,Medium,Chocolate,24.6,15
2021-11-16,Tuesday,0,Medium,Strawberry,24.6,0
2021-11-16,Tuesday,0,Large,Chocolate,24.6,13
2021-11-16,Tuesday,0,Large,Strawberry,24.6,12
2021-11-17,Wednesday,0,Small,Chocolate,18.7,2
2021-11-17,Wednesday,0,Small,Strawberry,18.7,4
2021-11-17,Wednesday,0,Medium,Chocolate,18.7,2
2021-11-17,Wednesday,0,Medium,Strawberry,18.7,2
2021-11-17,Wednesday,0,Large,Chocolate,18.7,0
2021-11-17,Wednesday,0,Large,Strawberry,18.7,3
2021-11-18,Thursday,0,Small,Chocolate,22.4,15
2021-11-18,Thursday,0,Small,Strawberry,22.4,9
2021-11-18,Thursday,0,Medium,Chocolate,22.4,11
2021-11-18,Thursday,0,Medium,Strawberry,22.4,10
2021-11-18,Thursday,0,Large,Chocolate,22.4,13
2021-11-18,Thursday,0,Large,Strawberry,22.4,4
2021-11-19,Friday,0,Small,Chocolate,23.6,25
2021-11-19,Friday,0,Small,Strawberry,23.6,23
2021-11-19,Friday,0,Medium,Chocolate,23.6,20
2021-11-19,Friday,0,Medium,Strawberry,23.6,16
2021-11-19,Friday,0,Large,Chocolate,23.6,12
2021-11-19,Friday,0,Large,Strawberry,23.6,12
2021-11-20,Saturday,1,Small,Chocolate,22.8,20
2021-11-20,Saturday,1,Small,Strawberry,22.8,18
2021-11-20,Saturday,1,Medium,Chocolate,22.8,17
2021-11-20,Saturday,1,Medium,Strawberry,22.8,15
2021-11-20,Saturday,1,Large,Chocolate,22.8,14
2021-11-20,Saturday,1,Large,Strawberry,22.8,8
2021-11-21,Sunday,1,Small,Chocolate,20.5,13
2021-11-21,Sunday,1,Small,Strawberry,20.5,5
2021-11-21,Sunday,1,Medium,Chocolate,20.5,8
2021-11-21,Sunday,1,Medium,Strawberry,20.5,8
2021-11-21,Sunday,1,Large,Chocolate,20.5,8
2021-11-21,Sunday,1,Large,Strawberry,20.5,4
2021-11-22,Monday,0,Small,Chocolate,16.8,3
2021-11-22,Monday,0,Small,Strawberry,16.8,1
2021-11-22,Monday,0,Medium,Chocolate,16.8,2
2021-11-22,Monday,0,Medium,Strawberry,16.8,2
2021-11-22,Monday,0,Large,Chocolate,16.8,1
2021-11-22,Monday,0,Large,Strawberry,16.8,0
2021-11-23,Tuesday,0,Small,Chocolate,22.3,21
2021-11-23,Tuesday,0,Small,Strawberry,22.3,14
2021-11-23,Tuesday,0,Medium,Chocolate,22.3,15
2021-11-23,Tuesday,0,Medium,Strawberry,22.3,13
2021-11-23,Tuesday,0,Large,Chocolate,22.3,11
2021-11-23,Tuesday,0,Large,Strawberry,22.3,9
2021-11-24,Wednesday,0,Small,Chocolate,19.0,5
2021-11-24,Wednesday,0,Small,Strawberry,19.0,6
2021-11-24,Wednesday,0,Medium,Chocolate,19.0,5
2021-11-24,Wednesday,0,Medium,Strawberry,19.0,4
2021-11-24,Wednesday,0,Large,Chocolate,19.0,2
2021-11-24,Wednesday,0,Large,Strawberry,19.0,4
2021-11-25,Thursday,0,Small,Chocolate,21.3,12
2021-11-25,Thursday,0,Small,Strawberry,21.3,9
2021-11-25,Thursday,0,Medium,Chocolate,21.3,6
2021-11-25,Thursday,0,Medium,Strawberry,21.3,5
2021-11-25,Thursday,0,Large,Chocolate,21.3,5
2021-11-25,Thursday,0,Large,Strawberry,21.3,4
2021-11-26,Friday,0,Small,Chocolate,20.8,13
2021-11-26,Friday,0,Small,Strawberry,20.8,10
2021-11-26,Friday,0,Medium,Chocolate,20.8,8
2021-11-26,Friday,0,Medium,Strawberry,20.8,0
2021-11-26,Friday,0,Large,Chocolate,20.8,2
2021-11-26,Friday,0,Large,Strawberry,20.8,4
2021-11-27,Saturday,1,Small,Chocolate,24.0,29
2021-11-27,Saturday,1,Small,Strawberry,24.0,24
2021-11-27,Saturday,1,Medium,Chocolate,24.0,22
2021-11-27,Saturday,1,Medium,Strawberry,24.0,18
2021-11-27,Saturday,1,Large,Chocolate,24.0,15
2021-11-27,Saturday,1,Large,Strawberry,24.0,10
2021-11-28,Sunday,1,Small,Chocolate,20.4,10
2021-11-28,Sunday,1,Small,Strawberry,20.4,13
2021-11-28,Sunday,1,Medium,Chocolate,20.4,11
2021-11-28,Sunday,1,Medium,Strawberry,20.4,10
2021-11-28,Sunday,1,Large,Chocolate,20.4,5
2021-11-28,Sunday,1,Large,Strawberry,20.4,7
2021-11-29,Monday,0,Small,Chocolate,18.1,5
2021-11-29,Monday,0,Small,Strawberry,18.1,5
2021-11-29,Monday,0,Medium,Chocolate,18.1,1
2021-11-29,Monday,0,Medium,Strawberry,18.1,1
2021-11-29,Monday,0,Large,Chocolate,18.1,3
2021-11-29,Monday,0,Large,Strawberry,18.1,0
2021-11-30,Tuesday,0,Small,Chocolate,21.2,9
2021-11-30,Tuesday,0,Small,Strawberry,21.2,4
2021-11-30,Tuesday,0,Medium,Chocolate,21.2,7
2021-11-30,Tuesday,0,Medium,Strawberry,21.2,6
2021-11-30,Tuesday,0,Large,Chocolate,21.2,2
2021-11-30,Tuesday,0,Large,Strawberry,21.2,4
2021-12-01,Wednesday,0,Small,Chocolate,20.8,7
2021-12-01,Wednesday,0,Small,Strawberry,20.8,3
2021-12-01,Wednesday,0,Medium,Chocolate,20.8,8
2021-12-01,Wednesday,0,Medium,Strawberry,20.8,3
2021-12-01,Wednesday,0,Large,Chocolate,20.8,5
2021-12-01,Wednesday,0,Large,Strawberry,20.8,3
2021-12-02,Thursday,0,Small,Chocolate,21.6,13
2021-12-02,Thursday,0,Small,Strawberry,21.6,13
2021-12-02,Thursday,0,Medium,Chocolate,21.6,12
2021-12-02,Thursday,0,Medium,Strawberry,21.6,9
2021-12-02,Thursday,0,Large,Chocolate,21.6,8
2021-12-02,Thursday,0,Large,Strawberry,21.6,2
2021-12-03,Friday,0,Small,Chocolate,21.7,15
2021-12-03,Friday,0,Small,Strawberry,21.7,14
2021-12-03,Friday,0,Medium,Chocolate,21.7,14
2021-12-03,Friday,0,Medium,Strawberry,21.7,11
2021-12-03,Friday,0,Large,Chocolate,21.7,9
2021-12-03,Friday,0,Large,Strawberry,21.7,10
2021-12-04,Saturday,1,Small,Chocolate,22.3,22
2021-12-04,Saturday,1,Small,Strawberry,22.3,19
2021-12-04,Saturday,1,Medium,Chocolate,22.3,17
2021-12-04,Saturday,1,Medium,Strawberry,22.3,15
2021-12-04,Saturday,1,Large,Chocolate,22.3,14
2021-12-04,Saturday,1,Large,Strawberry,22.3,10
2021-12-05,Sunday,1,Small,Chocolate,20.7,18
2021-12-05,Sunday,1,Small,Strawberry,20.7,0
2021-12-05,Sunday,1,Medium,Chocolate,20.7,13
2021-12-05,Sunday,1,Medium,Strawberry,20.7,15
2021-12-05,Sunday,1,Large,Chocolate,20.7,7
2021-12-05,Sunday,1,Large,Strawberry,20.7,10
2021-12-06,Monday,0,Small,Chocolate,21.1,9
2021-12-06,Monday,0,Small,Strawberry,21.1,3
2021-12-06,Monday,0,Medium,Chocolate,21.1,8
2021-12-06,Monday,0,Medium,Strawberry,21.1,7
2021-12-06,Monday,0,Large,Chocolate,21.1,3
2021-12-06,Monday,0,Large,Strawberry,21.1,4
2021-12-07,Tuesday,0,Small,Chocolate,24.0,21
2021-12-07,Tuesday,0,Small,Strawberry,24.0,22
2021-12-07,Tuesday,0,Medium,Chocolate,24.0,22
2021-12-07,Tuesday,0,Medium,Strawberry,24.0,15
2021-12-07,Tuesday,0,Large,Chocolate,24.0,0
2021-12-07,Tuesday,0,Large,Strawberry,24.0,12
2021-12-08,Wednesday,0,Small,Chocolate,18.6,7
2021-12-08,Wednesday,0,Small,Strawberry,18.6,7
2021-12-08,Wednesday,0,Medium,Chocolate,18.6,4
2021-12-08,Wednesday,0,Medium,Strawberry,18.6,1
2021-12-08,Wednesday,0,Large,Chocolate,18.6,6
2021-12-08,Wednesday,0,Large,Strawberry,18.6,0
2021-12-09,Thursday,0,Small,Chocolate,19.4,7
2021-12-09,Thursday,0,Small,Strawberry,19.4,5
2021-12-09,Thursday,0,Medium,Chocolate,19.4,4
2021-12-09,Thursday,0,Medium,Strawberry,19.4,4
2021-12-09,Thursday,0,Large,Chocolate,19.4,2
2021-12-09,Thursday,0,Large,Strawberry,19.4,3
2021-12-10,Friday,0,Small,Chocolate,15.0,5
2021-12-10,Friday,0,Small,Strawberry,15.0,1
2021-12-10,Friday,0,Medium,Chocolate,15.0,4
2021-12-10,Friday,0,Medium,Strawberry,15.0,2
2021-12-10,Friday,0,Large,Chocolate,15.0,5
2021-12-10,Friday,0,Large,Strawberry,15.0,5
2021-12-11,Saturday,1,Small,Chocolate,19.1,4
2021-12-11,Saturday,1,Small,Strawberry,19.1,2
2021-12-11,Saturday,1,Medium,Chocolate,19.1,4
2021-12-11,Saturday,1,Medium,Strawberry,19.1,1
2021-12-11,Saturday,1,Large,Chocolate,19.1,0
2021-12-11,Saturday,1,Large,Strawberry,19.1,3
2021-12-12,Sunday,1,Small,Chocolate,21.3,19
2021-12-12,Sunday,1,Small,Strawberry,21.3,12
2021-12-12,Sunday,1,Medium,Chocolate,21.3,14
2021-12-12,Sunday,1,Medium,Strawberry,21.3,12
2021-12-12,Sunday,1,Large,Chocolate,21.3,8
2021-12-12,Sunday,1,Large,Strawberry,21.3,8
2021-12-13,Monday,0,Small,Chocolate,19.0,4
2021-12-13,Monday,0,Small,Strawberry,19.0,2
2021-12-13,Monday,0,Medium,Chocolate,19.0,3
2021-12-13,Monday,0,Medium,Strawberry,19.0,0
2021-12-13,Monday,0,Large,Chocolate,19.0,1
2021-12-13,Monday,0,Large,Strawberry,19.0,1
2021-12-14,Tuesday,0,Small,Chocolate,19.5,4
2021-12-14,Tuesday,0,Small,Strawberry,19.5,4
2021-12-14,Tuesday,0,Medium,Chocolate,19.5,5
2021-12-14,Tuesday,0,Medium,Strawberry,19.5,1
2021-12-14,Tuesday,0,Large,Chocolate,19.5,0
2021-12-14,Tuesday,0,Large,Strawberry,19.5,0
2021-12-15,Wednesday,0,Small,Chocolate,19.0,3
2021-12-15,Wednesday,0,Small,Strawberry,19.0,1
2021-12-15,Wednesday,0,Medium,Chocolate,19.0,2
2021-12-15,Wednesday,0,Medium,Strawberry,19.0,3
2021-12-15,Wednesday,0,Large,Chocolate,19.0,0
2021-12-15,Wednesday,0,Large,Strawberry,19.0,0
2021-12-16,Thursday,0,Small,Chocolate,19.2,4
2021-12-16,Thursday,0,Small,Strawberry,19.2,2
2021-12-16,Thursday,0,Medium,Chocolate,19.2,4
2021-12-16,Thursday,0,Medium,Strawberry,19.2,0
2021-12-16,Thursday,0,Large,Chocolate,19.2,1
2021-12-16,Thursday,0,Large,Strawberry,19.2,2
2021-12-17,Friday,0,Small,Chocolate,20.4,13
2021-12-17,Friday,0,Small,Strawberry,20.4,8
2021-12-17,Friday,0,Medium,Chocolate,20.4,10
2021-12-17,Friday,0,Medium,Strawberry,20.4,4
2021-12-17,Friday,0,Large,Chocolate,20.4,6
2021-12-17,Friday,0,Large,Strawberry,20.4,3
2021-12-18,Saturday,1,Small,Chocolate,21.8,21
2021-12-18,Saturday,1,Small,Strawberry,21.8,16
2021-12-18,Saturday,1,Medium,Chocolate,21.8,21
2021-12-18,Saturday,1,Medium,Strawberry,21.8,13
2021-12-18,Saturday,1,Large,Chocolate,21.8,14
2021-12-18,Saturday,1,Large,Strawberry,21.8,10
2021-12-19,Sunday,1,Small,Chocolate,21.0,19
2021-12-19,Sunday,1,Small,Strawberry,21.0,11
2021-12-19,Sunday,1,Medium,Chocolate,21.0,14
2021-12-19,Sunday,1,Medium,Strawberry,21.0,14
2021-12-19,Sunday,1,Large,Chocolate,21.0,9
2021-12-19,Sunday,1,Large,Strawberry,21.0,5
2021-12-20,Monday,0,Small,Chocolate,19.9,17
2021-12-20,Monday,0,Small,Strawberry,19.9,12
2021-12-20,Monday,0,Medium,Chocolate,19.9,13
2021-12-20,Monday,0,Medium,Strawberry,19.9,8
2021-12-20,Monday,0,Large,Chocolate,19.9,4
2021-12-20,Monday,0,Large,Strawberry,19.9,4
2021-12-21,Tuesday,0,Small,Chocolate,23.1,42
2021-12-21,Tuesday,0,Small,Strawberry,23.1,34
2021-12-21,Tuesday,0,Medium,Chocolate,23.1,37
2021-12-21,Tuesday,0,Medium,Strawberry,23.1,30
2021-12-21,Tuesday,0,Large,Chocolate,23.1,26
2021-12-21,Tuesday,0,Large,Strawberry,23.1,17
2021-12-22,Wednesday,0,Small,Chocolate,20.6,16
2021-12-22,Wednesday,0,Small,Strawberry,20.6,8
2021-12-22,Wednesday,0,Medium,Chocolate,20.6,11
2021-12-22,Wednesday,0,Medium,Strawberry,20.6,6
2021-12-22,Wednesday,0,Large,Chocolate,20.6,5
2021-12-22,Wednesday,0,Large,Strawberry,20.6,4
2021-12-23,Thursday,0,Small,Chocolate,18.8,3
2021-12-23,Thursday,0,Small,Strawberry,18.8,5
2021-12-23,Thursday,0,Medium,Chocolate,18.8,1
2021-12-23,Thursday,0,Medium,Strawberry,18.8,3
2021-12-23,Thursday,0,Large,Chocolate,18.8,4
2021-12-23,Thursday,0,Large,Strawberry,18.8,0
2021-12-24,Friday,0,Small,Chocolate,18.6,7
2021-12-24,Friday,0,Small,Strawberry,18.6,4
2021-12-24,Friday,0,Medium,Chocolate,18.6,2
2021-12-24,Friday,0,Medium,Strawberry,18.6,4
2021-12-24,Friday,0,Large,Chocolate,18.6,0
2021-12-24,Friday,0,Large,Strawberry,18.6,3
2021-12-25,Saturday,1,Small,Chocolate,20.8,29
2021-12-25,Saturday,1,Small,Strawberry,20.8,23
2021-12-25,Saturday,1,Medium,Chocolate,20.8,26
2021-12-25,Saturday,1,Medium,Strawberry,20.8,22
2021-12-25,Saturday,1,Large,Chocolate,20.8,14
2021-12-25,Saturday,1,Large,Strawberry,20.8,14
2021-12-26,Sunday,1,Small,Chocolate,15.9,4
2021-12-26,Sunday,1,Small,Strawberry,15.9,2
2021-12-26,Sunday,1,Medium,Chocolate,15.9,1
2021-12-26,Sunday,1,Medium,Strawberry,15.9,1
2021-12-26,Sunday,1,Large,Chocolate,15.9,3
2021-12-26,Sunday,1,Large,Strawberry,15.9,1
2021-12-27,Monday,0,Small,Chocolate,15.6,3
2021-12-27,Monday,0,Small,Strawberry,15.6,4
2021-12-27,Monday,0,Medium,Chocolate,15.6,0
2021-12-27,Monday,0,Medium,Strawberry,15.6,2
2021-12-27,Monday,0,Large,Chocolate,15.6,1
2021-12-27,Monday,0,Large,Strawberry,15.6,4
2021-12-28,Tuesday,0,Small,Chocolate,19.3,5
2021-12-28,Tuesday,0,Small,Strawberry,19.3,0
2021-12-28,Tuesday,0,Medium,Chocolate,19.3,5
2021-12-28,Tuesday,0,Medium,Strawberry,19.3,3
2021-12-28,Tuesday,0,Large,Chocolate,19.3,3
2021-12-28,Tuesday,0,Large,Strawberry,19.3,9
2021-12-29,Wednesday,0,Small,Chocolate,15.9,4
2021-12-29,Wednesday,0,Small,Strawberry,15.9,4
2021-12-29,Wednesday,0,Medium,Chocolate,15.9,3
2021-12-29,Wednesday,0,Medium,Strawberry,15.9,2
2021-12-29,Wednesday,0,Large,Chocolate,15.9,1
2021-12-29,Wednesday,0,Large,Strawberry,15.9,2
2021-12-30,Thursday,0,Small,Chocolate,17.0,3
2021-12-30,Thursday,0,Small,Strawberry,17.0,1
2021-12-30,Thursday,0,Medium,Chocolate,17.0,2
2021-12-30,Thursday,0,Medium,Strawberry,17.0,5
2021-12-30,Thursday,0,Large,Chocolate,17.0,1
2021-12-30,Thursday,0,Large,Strawberry,17.0,2
2021-12-31,Friday,0,Small,Chocolate,18.6,6
2021-12-31,Friday,0,Small,Strawberry,18.6,0
2021-12-31,Friday,0,Medium,Chocolate,18.6,3
2021-12-31,Friday,0,Medium,Strawberry,18.6,4
2021-12-31,Friday,0,Large,Chocolate,18.6,2
2021-12-31,Friday,0,Large,Strawberry,18.6,4
2022-01-01,Saturday,1,Small,Chocolate,18.7,4
2022-01-01,Saturday,1,Small,Strawberry,18.7,3
2022-01-01,Saturday,1,Medium,Chocolate,18.7,3
2022-01-01,Saturday,1,Medium,Strawberry,18.7,3
2022-01-01,Saturday,1,Large,Chocolate,18.7,2
2022-01-01,Saturday,1,Large,Strawberry,18.7,2
2022-01-02,Sunday,1,Small,Chocolate,23.3,85
2022-01-02,Sunday,1,Small,Strawberry,23.3,67
2022-01-02,Sunday,1,Medium,Chocolate,23.3,64
2022-01-02,Sunday,1,Medium,Strawberry,23.3,56
2022-01-02,Sunday,1,Large,Chocolate,23.3,44
2022-01-02,Sunday,1,Large,Strawberry,23.3,37
2022-01-03,Monday,0,Small,Chocolate,18.9,1
2022-01-03,Monday,0,Small,Strawberry,18.9,3
2022-01-03,Monday,0,Medium,Chocolate,18.9,5
2022-01-03,Monday,0,Medium,Strawberry,18.9,2
2022-01-03,Monday,0,Large,Chocolate,18.9,3
2022-01-03,Monday,0,Large,Strawberry,18.9,1
2022-01-04,Tuesday,0,Small,Chocolate,20.8,17
2022-01-04,Tuesday,0,Small,Strawberry,20.8,7
2022-01-04,Tuesday,0,Medium,Chocolate,20.8,13
2022-01-04,Tuesday,0,Medium,Strawberry,20.8,7
2022-01-04,Tuesday,0,Large,Chocolate,20.8,11
2022-01-04,Tuesday,0,Large,Strawberry,20.8,8
2022-01-05,Wednesday,0,Small,Chocolate,21.1,31
2022-01-05,Wednesday,0,Small,Strawberry,21.1,30
2022-01-05,Wednesday,0,Medium,Chocolate,21.1,28
2022-01-05,Wednesday,0,Medium,Strawberry,21.1,21
2022-01-05,Wednesday,0,Large,Chocolate,21.1,19
2022-01-05,Wednesday,0,Large,Strawberry,21.1,11
2022-01-06,Thursday,0,Small,Chocolate,18.6,3
2022-01-06,Thursday,0,Small,Strawberry,18.6,1
2022-01-06,Thursday,0,Medium,Chocolate,18.6,6
2022-01-06,Thursday,0,Medium,Strawberry,18.6,2
2022-01-06,Thursday,0,Large,Chocolate,18.6,3
2022-01-06,Thursday,0,Large,Strawberry,18.6,0
2022-01-07,Friday,0,Small,Chocolate,16.6,0
2022-01-07,Friday,0,Small,Strawberry,16.6,3
2022-01-07,Friday,0,Medium,Chocolate,16.6,1
2022-01-07,Friday,0,Medium,Strawberry,16.6,7
2022-01-07,Friday,0,Large,Chocolate,16.6,4
2022-01-07,Friday,0,Large,Strawberry,16.6,2
2022-01-08,Saturday,1,Small,Chocolate,22.8,27
2022-01-08,Saturday,1,Small,Strawberry,22.8,21
2022-01-08,Saturday,1,Medium,Chocolate,22.8,21
2022-01-08,Saturday,1,Medium,Strawberry,22.8,19
2022-01-08,Saturday,1,Large,Chocolate,22.8,14
2022-01-08,Saturday,1,Large,Strawberry,22.8,11
2022-01-09,Sunday,1,Small,Chocolate,17.0,4
2022-01-09,Sunday,1,Small,Strawberry,17.0,4
2022-01-09,Sunday,1,Medium,Chocolate,17.0,1
2022-01-09,Sunday,1,Medium,Strawberry,17.0,7
2022-01-09,Sunday,1,Large,Chocolate,17.0,5
2022-01-09,Sunday,1,Large,Strawberry,17.0,3
2022-01-10,Monday,0,Small,Chocolate,20.5,6
2022-01-10,Monday,0,Small,Strawberry,20.5,7
2022-01-10,Monday,0,Medium,Chocolate,20.5,7
2022-01-10,Monday,0,Medium,Strawberry,20.5,3
2022-01-10,Monday,0,Large,Chocolate,20.5,5
2022-01-10,Monday,0,Large,Strawberry,20.5,3
2022-01-11,Tuesday,0,Small,Chocolate,16.5,3
2022-01-11,Tuesday,0,Small,Strawberry,16.5,7
2022-01-11,Tuesday,0,Medium,Chocolate,16.5,4
2022-01-11,Tuesday,0,Medium,Strawberry,16.5,0
2022-01-11,Tuesday,0,Large,Chocolate,16.5,3
2022-01-11,Tuesday,0,Large,Strawberry,16.5,0
2022-01-12,Wednesday,0,Small,Chocolate,22.6,17
2022-01-12,Wednesday,0,Small,Strawberry,22.6,17
2022-01-12,Wednesday,0,Medium,Chocolate,22.6,11
2022-01-12,Wednesday,0,Medium,Strawberry,22.6,9
2022-01-12,Wednesday,0,Large,Chocolate,22.6,8
2022-01-12,Wednesday,0,Large,Strawberry,22.6,9
2022-01-13,Thursday,0,Small,Chocolate,17.4,3
2022-01-13,Thursday,0,Small,Strawberry,17.4,5
2022-01-13,Thursday,0,Medium,Chocolate,17.4,0
2022-01-13,Thursday,0,Medium,Strawberry,17.4,2
2022-01-13,Thursday,0,Large,Chocolate,17.4,1
2022-01-13,Thursday,0,Large,Strawberry,17.4,4
2022-01-14,Friday,0,Small,Chocolate,16.7,5
2022-01-14,Friday,0,Small,Strawberry,16.7,4
2022-01-14,Friday,0,Medium,Chocolate,16.7,2
2022-01-14,Friday,0,Medium,Strawberry,16.7,3
2022-01-14,Friday,0,Large,Chocolate,16.7,0
2022-01-14,Friday,0,Large,Strawberry,16.7,0
2022-01-15,Saturday,1,Small,Chocolate,21.4,17
2022-01-15,Saturday,1,Small,Strawberry,21.4,15
2022-01-15,Saturday,1,Medium,Chocolate,21.4,13
2022-01-15,Saturday,1,Medium,Strawberry,21.4,11
2022-01-15,Saturday,1,Large,Chocolate,21.4,6
2022-01-15,Saturday,1,Large,Strawberry,21.4,6
2022-01-16,Sunday,1,Small,Chocolate,21.8,23
2022-01-16,Sunday,1,Small,Strawberry,21.8,20
2022-01-16,Sunday,1,Medium,Chocolate,21.8,21
2022-01-16,Sunday,1,Medium,Strawberry,21.8,12
2022-01-16,Sunday,1,Large,Chocolate,21.8,15
2022-01-16,Sunday,1,Large,Strawberry,21.8,9
2022-01-17,Monday,0,Small,Chocolate,21.4,15
2022-01-17,Monday,0,Small,Strawberry,21.4,13
2022-01-17,Monday,0,Medium,Chocolate,21.4,13
2022-01-17,Monday,0,Medium,Strawberry,21.4,10
2022-01-17,Monday,0,Large,Chocolate,21.4,12
2022-01-17,Monday,0,Large,Strawberry,21.4,0
2022-01-18,Tuesday,0,Small,Chocolate,19.5,2
2022-01-18,Tuesday,0,Small,Strawberry,19.5,3
2022-01-18,Tuesday,0,Medium,Chocolate,19.5,4
2022-01-18,Tuesday,0,Medium,Strawberry,19.5,2
2022-01-18,Tuesday,0,Large,Chocolate,19.5,2
2022-01-18,Tuesday,0,Large,Strawberry,19.5,0
2022-01-19,Wednesday,0,Small,Chocolate,17.6,8
2022-01-19,Wednesday,0,Small,Strawberry,17.6,3
2022-01-19,Wednesday,0,Medium,Chocolate,17.6,4
2022-01-19,Wednesday,0,Medium,Strawberry,17.6,4
2022-01-19,Wednesday,0,Large,Chocolate,17.6,0
2022-01-19,Wednesday,0,Large,Strawberry,17.6,5
2022-01-20,Thursday,0,Small,Chocolate,21.1,15
2022-01-20,Thursday,0,Small,Strawberry,21.1,17
2022-01-20,Thursday,0,Medium,Chocolate,21.1,14
2022-01-20,Thursday,0,Medium,Strawberry,21.1,12
2022-01-20,Thursday,0,Large,Chocolate,21.1,9
2022-01-20,Thursday,0,Large,Strawberry,21.1,6
2022-01-21,Friday,0,Small,Chocolate,23.2,19
2022-01-21,Friday,0,Small,Strawberry,23.2,16
2022-01-21,Friday,0,Medium,Chocolate,23.2,18
2022-01-21,Friday,0,Medium,Strawberry,23.2,15
2022-01-21,Friday,0,Large,Chocolate,23.2,11
2022-01-21,Friday,0,Large,Strawberry,23.2,12
2022-01-22,Saturday,1,Small,Chocolate,16.9,1
2022-01-22,Saturday,1,Small,Strawberry,16.9,5
2022-01-22,Saturday,1,Medium,Chocolate,16.9,3
2022-01-22,Saturday,1,Medium,Strawberry,16.9,3
2022-01-22,Saturday,1,Large,Chocolate,16.9,0
2022-01-22,Saturday,1,Large,Strawberry,16.9,4
2022-01-23,Sunday,1,Small,Chocolate,22.9,36
2022-01-23,Sunday,1,Small,Strawberry,22.9,30
2022-01-23,Sunday,1,Medium,Chocolate,22.9,27
2022-01-23,Sunday,1,Medium,Strawberry,22.9,25
2022-01-23,Sunday,1,Large,Chocolate,22.9,21
2022-01-23,Sunday,1,Large,Strawberry,22.9,17
2022-01-24,Monday,0,Small,Chocolate,19.4,2
2022-01-24,Monday,0,Small,Strawberry,19.4,5
2022-01-24,Monday,0,Medium,Chocolate,19.4,4
2022-01-24,Monday,0,Medium,Strawberry,19.4,0
2022-01-24,Monday,0,Large,Chocolate,19.4,0
2022-01-24,Monday,0,Large,Strawberry,19.4,1
2022-01-25,Tuesday,0,Small,Chocolate,20.3,7
2022-01-25,Tuesday,0,Small,Strawberry,20.3,5
2022-01-25,Tuesday,0,Medium,Chocolate,20.3,4
2022-01-25,Tuesday,0,Medium,Strawberry,20.3,2
2022-01-25,Tuesday,0,Large,Chocolate,20.3,5
2022-01-25,Tuesday,0,Large,Strawberry,20.3,5
